funded_amnt,loan_term_year,int_rate,grade_code,purpose_code,addr_state_code,home_ownership_code,annual_inc,dti,revol_util,pub_rec_bankruptcies,repaid,total_pymnt
24000,3,16.49,3,2,3,4,124080,8.14,61.8,0,1,30089.275457891294
10000,3,16.89,3,2,4,0,120000,17.06,55.1,0,1,12742.45166
6000,3,7.49,0,6,0,0,108000,2.16,55.5,0,1,6242.4
4500,3,10.59,1,2,4,4,19600,23.45,43,0,1,5176.088197
8000,3,7.49,0,2,0,4,90000,15,35.1,0,1,8955.417223512397
12000,3,11.49,1,2,0,0,132750,13.75,56.1,0,1,13400.367582416602
12000,5,8.49,0,12,0,0,71000,0.91,12.1,0,1,14598.36999
20000,5,10.99,1,9,0,0,48000,3.08,2.6,0,1,25147.34921
4800,3,13.49,2,2,0,4,21600,11.5,73.7,0,1,5541.903583
4000,5,15.99,3,9,4,4,31000,24.04,28,0,1,5784.39
6400,3,10.99,1,13,1,0,39000,20.8,0,0,1,6780.83689
2600,3,5.99,0,11,3,0,63000,4.43,0,0,0,2135.43
12000,3,11.49,1,2,0,0,87600,17.73,93.5,0,1,14243.546649172706
9250,3,10.59,1,2,0,4,40000,22.38,68.7,0,0,7977.419999999984
9500,3,8.49,0,6,2,0,47300,0.28,5.2,0,1,10365.7371
20000,5,12.99,2,4,1,0,51000,17.41,48.3,1,1,26456.74
20000,3,6.99,0,2,0,0,96000,6.89,13.7,0,1,21751.77412487729
18000,5,16.89,3,2,0,0,75000,21.1,37.4,0,1,26648.25004
3000,3,8.49,0,9,1,0,48156,0,0,0,1,3408.787396
8000,3,11.49,1,4,5,0,100000,12.64,33.1,0,1,9090.197095
18000,3,15.62,3,2,5,0,54000,25.58,43.8,0,1,22535.54129
15000,3,9.99,1,2,4,0,75000,4.11,35.1,0,1,17421.730844191203
16750,3,10.59,1,2,0,3,34000,18.11,39.6,0,1,19624.55508
2500,3,8.49,0,4,0,4,36000,17.87,33.5,0,0,860.4099999999969
16000,3,5.99,0,2,1,4,69000,14.57,20.1,0,1,17200.43228
35000,5,21.36,5,2,5,0,254616,12.56,61.4,0,0,5723.82
30000,5,11.99,1,2,0,4,99996,17.75,29.5,0,1,32293.12521
4000,3,10.59,1,1,1,4,80000,22.16,71.5,0,1,4686.462753
15450,5,17.49,3,2,1,0,70000,21.62,94.6,0,1,21663.51591
1000,3,11.49,1,9,1,0,42000,17.83,88,0,1,1186.906039
8000,3,15.62,3,8,3,4,74000,2.59,27.1,0,1,9946.556471
20000,5,17.49,3,1,4,4,55000,18.44,67.3,0,1,20865.28206
5200,3,5.99,0,7,0,0,60000,16.64,18.8,0,1,5485.00294
25000,5,19.69,4,8,0,0,96000,15.4,80.1,0,0,6306.35
8000,3,11.49,1,2,0,4,31200,15.12,81.3,0,1,9495.652822
21000,3,10.59,1,1,0,0,74800,18.16,74.4,0,1,24283.96455
2000,3,5.42,0,8,0,4,56000,17.12,57.7,0,0,1360.06
15000,3,6.99,0,2,0,0,84000,0.6,15.4,0,1,16671.15512
5000,3,11.49,1,2,0,4,34900,8.56,12.7,0,1,5934.799868178101
3325,3,11.49,1,6,5,4,37000,13,19.8,0,1,3946.654722
3000,3,5.99,0,8,1,4,33000,22.36,57.4,0,1,3265.060234
15000,3,8.49,0,4,5,0,85000,10.69,20.5,0,1,16897.787326273698
12000,3,11.49,1,2,2,4,32500,12.85,77.9,0,0,9891.500000000002
2400,3,5.42,0,1,0,0,27840,10.13,12.3,0,1,2605.790272
4325,3,5.42,0,1,0,4,48000,20.45,32.4,0,0,3096.54
14000,5,15.23,2,1,0,3,65000,9.47,13.7,0,1,20108.95002
4000,3,16.49,3,2,0,4,30000,13.08,69.3,0,1,5097.499935
3400,3,15.99,3,13,2,4,60000,0.84,50.3,0,1,4302.588382
20000,5,17.99,4,4,0,0,61000,20.71,60.8,0,1,30490.320000000294
10000,3,7.49,0,2,1,4,69228,13.38,43.2,0,1,11196.56943
20675,5,10.99,1,1,0,0,92000,14.95,60.3,0,1,24123.10731
5000,3,7.49,0,4,1,4,62000,1.68,21.5,0,1,5151.800000000004
10000,3,8.49,0,2,5,4,38000,10.64,76.8,0,1,11281.79886
25000,5,15.99,3,2,2,4,51000,18.71,53.1,0,1,36317.42
25000,3,16.89,3,2,0,4,108000,18.43,78.8,0,1,32038.102728996902
35000,5,13.49,2,6,0,0,130000,6.22,0.3,0,1,40709.94984
35000,5,18.79,4,9,4,3,66000,13.36,35.1,1,1,51976.48998302381
10000,3,9.99,1,6,0,4,54996,17.78,0,0,1,11614.46797
1200,3,15.23,2,12,2,4,8088,7.27,50.2,0,1,1502.353836
4000,3,11.49,1,6,1,4,26400,17.27,20.9,0,0,3835.42
15000,5,20.99,5,4,3,0,150000,8.1,81.1,0,0,15629.73
16000,5,15.23,2,11,0,0,45000,8.67,0,0,1,22574.22
6000,3,9.99,1,2,0,4,45000,5.44,51.5,0,1,6734.9428073381005
18000,3,8.49,0,2,0,4,95000,12.63,67.1,0,1,19032.03554
3750,3,12.99,2,2,0,4,25200,9.86,70.1,0,1,4547.988884
8500,3,7.49,0,2,0,4,24000,23.25,2.7,0,1,9318.987038187202
23000,5,11.99,1,2,0,4,60000,10.86,0,0,0,3069.06
4000,3,7.49,0,4,5,0,100000,5.7,2.2,0,1,4140.670589
8000,5,19.29,4,9,5,3,117300,20.98,77.1,0,0,3108.44
5000,3,10.99,1,12,2,4,88000,14.66,33.4,0,1,5892.116116
20000,5,13.99,2,4,1,0,80000,8.59,23.3,0,1,24619.266163729702
14500,5,23.59,6,13,5,0,150000,17.15,38.4,0,1,19662.49073
35000,5,15.23,2,2,4,0,163000,3.7,39.7,0,1,46141.65482
7000,3,11.99,1,2,1,4,30000,18.72,79,0,1,8035.380615234103
11000,3,7.49,0,4,5,0,82500,12.76,36.1,0,1,12316.23482
16000,5,19.29,4,2,0,0,72000,12.92,77.2,0,1,23872.32479
11200,3,11.99,1,2,0,4,68000,18.92,83.4,0,1,13390.06128
22500,5,13.49,2,11,2,4,50000,19.44,23,0,1,30792.97996
14700,5,12.99,2,4,4,0,60000,3.84,48.5,0,1,15625.891007671102
20000,5,18.39,4,4,0,0,85000,17.63,75.4,1,1,30758.73107
18000,5,11.99,1,4,2,0,85000,7.99,68.3,0,1,24018.52689
7000,5,15.99,3,9,0,4,49500,18.69,73.4,0,1,10211.32799
8175,3,5.99,0,1,0,4,140000,22.55,66.6,0,1,8933.420127334695
24000,3,15.99,3,9,4,0,107000,9.85,61.3,0,1,29890.26343
20700,5,21.74,5,2,1,0,67200,21.57,64,0,0,4538.26
2500,3,12.99,2,2,1,0,96000,15.96,38.3,0,1,2553.752834
35000,3,12.99,2,1,5,0,170000,21.83,51.9,0,1,42448.30883
12000,5,13.49,2,1,0,0,170000,9.54,71.3,0,1,16317.26998
14400,5,16.89,3,9,4,4,48000,3.05,55.2,0,1,21421.42998
1775,3,6.99,0,11,0,4,22800,26.47,7.8,0,1,1907.30382
6400,3,15.99,3,6,1,4,30000,15.08,90.1,0,1,8098.978346
25000,5,21.36,5,2,4,3,82000,18.25,50.3,0,0,14820.919999999998
10750,3,6.99,0,2,2,0,100000,21.53,17.8,0,1,11723.225177523798
30000,3,16.89,3,2,0,4,160000,6.33,92,0,1,38445.74416
11000,3,10.99,1,2,5,4,45504,22.68,48.6,0,1,11654.54855
9600,3,15.62,3,2,4,4,45996,8.58,25.6,0,1,12134.366458015604
10000,3,8.49,0,2,4,4,65900,8.19,14.9,0,1,11362.64078
8000,3,9.99,1,2,5,0,39000,9.35,40.2,0,1,9217.335893
4025,3,5.42,0,4,2,0,21600,3.06,1,0,1,4370.1396091920005
20000,5,15.23,2,2,4,4,62550,24.63,36.9,0,0,10842.29
3400,3,15.62,3,2,4,4,35000,2.64,63.8,0,1,3864.088342060301
24000,3,12.99,2,2,0,0,135000,19.56,83.9,0,1,28931.20388
4325,3,7.49,0,1,1,0,44300,5.47,35.2,1,1,4719.245015
14000,3,15.62,3,4,3,0,66675,6.32,99,0,1,17611.14714
2000,3,9.99,1,9,0,4,80000,0.65,21.2,0,1,2322.870492
11050,3,5.42,0,11,0,0,48712,18.91,36.5,0,1,11967.78248
13250,5,13.49,2,2,0,4,45000,28.37,64.6,0,1,18045.00002
25000,5,13.99,2,11,3,4,124000,7.35,0,0,1,32904.55017
4575,5,13.49,2,1,0,0,54000,22.49,81.1,0,1,6265.960001
22000,3,6.99,0,1,0,0,90000,14.63,16.3,0,1,24451.022256323908
11000,3,15.99,3,2,3,4,40000,10.8,94.2,0,1,13920.16197
2000,3,15.62,3,6,0,4,48000,18.05,87.9,0,1,2233.70639
12000,3,5.99,0,9,1,0,85000,10.77,9.6,0,1,13140.31594
35000,5,22.48,6,2,0,0,145000,20.68,89.4,0,1,58480.13992
3600,3,5.99,0,1,0,4,36000,4.67,81.5,0,1,3942.07147
13000,5,10.59,1,9,3,0,121908,5.97,0,0,1,16799.86997
4025,3,7.49,0,4,0,0,106000,15.44,5,0,1,4491.126766
22000,3,18.79,4,2,1,4,103000,9.38,92.7,0,1,27636.312904591006
1200,3,5.42,0,1,4,3,36000,12.93,6.8,0,1,1291.534466
6000,3,11.99,1,2,2,4,63000,20.08,74.5,0,0,462.99
12000,3,6.99,0,2,5,4,51600,19.05,26.8,0,1,13336.89269
19600,5,17.99,4,2,0,0,72000,16.62,62.9,0,0,19350.89
7700,3,5.42,0,6,0,4,65000,10.45,6.8,0,1,8240.910257
10650,3,10.59,1,4,4,0,48000,26.47,25.5,0,1,12035.19979
11100,5,16.49,3,4,2,0,70304,12.6,60,0,1,15288.534107860902
13475,5,19.29,4,2,0,4,121392,15.72,0,0,1,15518.603770664102
26000,5,15.99,3,9,0,3,78000,21.18,82.4,0,0,13274.94
4000,3,12.99,2,9,0,0,75000,1.33,36.8,0,1,4851.208773043597
9400,3,15.62,3,7,3,0,214200,13.38,70,0,1,11833.70662
8400,3,10.99,1,2,0,0,90996,24.85,4.6,0,1,9861.754111
7500,3,10.59,1,1,3,0,54500,14.6,42.2,1,1,8787.102263
16800,3,17.99,4,2,5,0,60000,19.98,78.4,0,1,21861.88955
12000,5,13.49,2,2,4,4,126000,10.81,76.5,0,1,16563.28838
7450,3,15.62,3,1,4,4,55000,19.53,55.6,0,1,9375.479294
20000,5,11.99,1,4,4,0,39000,15.35,0,0,1,26687.23
6000,3,12.99,2,9,0,4,38000,7.29,81.1,0,0,1503.49
7500,5,9.99,1,2,4,4,51996,15.09,30.1,0,1,9558.88528
14200,3,6.99,0,2,1,0,53549,12.84,29.9,0,1,15782.034163677405
14400,5,11.49,1,2,5,3,52000,24.81,28.2,0,1,15454.19272
19200,3,7.49,0,1,4,0,65000,10.82,18.7,0,1,20074.29102
4500,3,18.39,4,2,2,4,61828,12.6,99.7,0,1,5789.489044795396
22800,5,12.99,2,2,2,0,102000,18.14,76.5,0,1,31117.93999
3500,3,5.99,0,11,0,4,30000,23.12,5.6,1,1,3832.563009
6000,3,14.79,2,2,3,4,50000,21.12,73.7,0,1,7214.615654
20500,5,16.89,3,2,0,4,42000,19.11,77.63,0,0,11054.64
7500,3,8.49,0,4,0,3,28800,7.42,35.4,0,1,8396.003568439899
1500,3,12.99,2,9,4,4,26000,4.71,65,0,1,1790.536557
7000,3,7.49,0,1,1,0,53000,5.12,51.1,1,1,7837.573250429399
6000,3,8.49,0,9,0,4,51600,27.91,38.3,0,1,6817.574794066099
4500,3,9.99,1,7,5,4,36000,15.63,25,0,1,5089.256698
7000,3,16.49,3,1,5,3,30000,9.12,99.7,0,1,8920.621012012673
6000,3,8.49,0,2,0,0,144000,16.22,17.6,0,1,6338.0614405059005
21225,5,12.99,2,1,0,0,64043,24.83,37.8,0,1,28518.51
5000,3,10.99,1,9,0,4,150000,5.57,33.5,0,1,5251.455818
35000,5,22.11,6,2,0,0,106000,16.89,95.4,0,1,49509.11549
25000,3,10.59,1,2,4,0,75000,26.98,22.3,0,1,29290.36141
6000,3,13.99,2,2,4,4,55000,6.85,92,0,0,6159.59
17225,5,11.49,1,2,3,4,81096,17.21,47.7,0,1,22724.09999
17700,3,10.99,1,1,5,4,105600,18.39,39.9,0,1,20858.03844
25000,5,19.29,4,2,4,4,110000,9.27,77.3,0,0,21178.29
12000,5,13.49,2,2,0,0,120000,13.96,15.5,0,1,14274.41075
11200,5,19.29,4,11,0,4,80000,3.34,89.5,0,0,12107.98
3600,5,15.99,3,9,4,4,40000,12.54,82.7,0,1,5251.57638
3075,3,10.59,1,0,3,4,30000,7.96,90.9,0,1,3337.159117
6000,3,6.99,0,4,2,0,45000,8.05,43.6,0,1,6472.31392
21000,3,11.99,1,6,5,0,175000,10.99,40,0,1,25085.716855125906
12000,5,10.99,1,9,4,4,45000,21.55,65.6,0,1,15650.94
3000,3,9.99,1,2,4,4,62000,4.68,68.4,0,1,3484.334615
3000,3,10.59,1,6,4,4,28000,14.49,12,0,1,3514.81627
5000,3,16.49,3,11,0,4,60000,3.18,50.7,0,1,6410.020869866518
2000,3,7.49,0,12,1,4,40800,9.03,26.6,0,1,2239.288533
8000,3,10.99,1,2,2,4,34000,13.48,80.2,0,1,9392.129014
4400,3,11.49,1,9,0,0,62690,12.81,37.5,0,1,5222.602310602801
7900,3,9.99,1,2,0,4,28000,19.67,48.8,0,1,8672.60061
11200,3,10.59,1,2,4,4,45000,18.88,53.8,0,1,13122.05876
15000,3,5.99,0,1,5,0,128148,8.47,28.8,0,1,16425.369948809606
6900,3,9.99,1,0,1,4,27000,15.42,31.2,0,1,8013.952288
10000,5,11.99,1,9,2,4,30000,13.72,22.9,0,1,13343.51
3975,5,17.49,3,2,1,4,22200,23.95,71.7,0,0,374.76
3600,3,11.49,1,2,2,4,65000,12.31,70.7,0,1,4090.70334
2000,3,5.42,0,9,4,0,42500,12.37,15.9,0,1,2171.506877
10000,3,11.49,1,2,0,4,80000,8.49,96,0,1,11869.59974
23500,5,13.49,2,2,0,0,68000,10.78,71.9,0,1,32436.38001
8400,3,15.99,3,2,0,0,240000,8.12,63.8,0,1,8934.896913
4475,3,16.89,3,6,0,4,13200,9,74.5,0,0,511.26
14400,5,18.39,4,1,1,4,73923,14.92,76.8,1,1,22123.53814
13475,5,16.49,3,2,5,0,31200,23.23,47,0,0,4014.13
12000,3,11.99,1,6,0,0,95000,14.99,35.8,0,1,14346.47905
20000,5,22.11,6,2,0,0,67000,20.22,67,0,0,11072.6
21000,5,11.49,1,6,0,0,85000,6,2.6,0,1,21228.75034
20000,3,10.99,1,2,5,4,60000,17.26,23.8,0,1,23568.46446
7500,3,9.99,1,7,3,4,46800,12.46,60.4,0,1,7957.058284
3000,3,19.29,4,8,4,4,30000,2.48,95.3,0,0,2823.56
2500,3,15.62,3,7,4,4,41500,14.69,99.4,0,1,3147.219720177699
5050,3,16.89,3,12,4,4,40000,5.88,80,0,1,6420.6802533908985
24250,5,12.99,2,1,0,0,62544,12.97,41.7,0,1,26730.07448
3000,5,11.49,1,9,2,4,15000,8.56,32.5,0,1,3759.671366780599
5000,3,14.79,2,2,4,0,120000,14.7,63.1,0,1,6234.836236
2400,3,5.42,0,6,0,4,40000,10.05,29.4,0,1,2605.790272
15000,5,12.99,2,1,0,4,132000,2.88,84.9,0,1,19882.54004
2000,3,5.42,0,0,5,4,68500,5.19,3.7,0,1,2099.129482
6350,3,7.49,0,6,5,0,43200,12.3,2.4,0,0,3935.24
14400,3,8.49,0,2,0,4,48000,22.07,72.6,0,1,16274.4561
8000,3,14.79,2,11,1,4,66000,14.65,74.5,0,1,9884.689407
14800,3,9.99,1,13,3,4,68000,18.79,27.6,0,1,16612.37696
5000,3,5.42,0,1,4,4,80000,3.39,1.4,0,1,5127.24162
12400,5,19.69,4,2,0,4,48500,10.07,78,0,0,4536.77
30000,5,17.49,3,2,0,0,123000,8.65,20.3,0,1,32961.57061
15000,3,16.89,3,2,0,4,32568,14.74,66.2,0,1,18585.08612
4800,3,8.49,0,11,2,0,36000,20.7,79.2,0,1,5454.030814885698
9000,3,5.42,0,11,4,0,30000,18.72,47.5,0,1,9754.536567
11000,3,15.99,3,2,5,4,97500,11.94,98.7,0,1,13920.16198
3200,3,13.49,2,2,5,4,31200,14.35,0,0,1,3672.873034
16750,5,11.99,1,2,0,0,48000,8.07,63.5,0,1,21157.679271679903
6000,5,15.99,3,0,3,0,72500,24.02,29.3,0,1,8757.903744
35000,5,19.69,4,2,0,4,75000,19.62,79,0,1,51012.2269
4200,3,10.59,1,2,5,4,48000,21.4,81.5,0,1,4936.974944385201
4750,3,15.23,2,2,0,3,21600,20.56,76.9,0,1,5891.330624681999
26500,5,20.99,5,2,0,4,51312,20.98,97.4,0,1,36924.99779235123
6075,3,13.49,2,2,1,0,35000,8.85,96.7,0,1,7340.846443
8800,3,8.49,0,2,1,0,83000,18.62,49.8,0,1,9999.0968
3600,3,5.99,0,1,0,0,60000,4.74,17.9,0,1,3942.071469
5000,3,5.99,0,8,3,4,45000,9.87,15.1,0,0,1517.95
16000,5,11.99,1,2,0,4,56000,17.27,72.8,0,1,21122.191714521497
12000,3,7.49,0,13,5,4,113000,5.6,7.5,0,1,13117.316685168798
4000,3,18.39,4,2,1,3,68400,20.3,79.7,0,0,872.4
18000,3,11.49,1,2,3,4,80000,18.69,45.3,0,1,20453.011871274302
4500,3,13.49,2,1,0,4,20000,18.48,49.8,0,1,5224.81638
15000,3,8.49,0,1,4,4,58000,11.36,23.1,0,1,17043.936986597804
7000,5,13.99,2,2,3,0,59400,21.23,54.4,0,0,5460.2
12000,3,7.49,0,2,0,4,48609,21.72,37.4,0,1,12719.57007
12400,5,13.49,2,2,0,3,40000,15.69,54.7,0,0,7050.579999999997
20000,5,14.79,2,2,0,0,64000,12.41,62.8,0,1,28415.719536449506
15000,5,18.79,4,2,2,0,45000,15.73,37.6,0,1,21882.8216
6000,3,11.99,1,2,4,4,60000,13.7,58.9,0,1,7173.239531341103
12000,5,18.39,4,4,0,0,35700,5.24,37.5,1,1,17096.1827
20400,5,15.99,3,4,0,0,160680,5.35,30.7,0,1,27241.011601010898
5700,3,9.99,1,11,0,4,53000,10.01,56,0,1,6466.834576
15000,3,9.99,1,2,4,0,199000,0,0,0,1,17421.73085
2650,3,7.49,0,13,0,0,47000,6.13,49.8,1,1,2966.581092
3500,3,6.99,0,4,4,0,72000,22.2,47.6,0,1,3520.8
6000,3,10.59,1,2,3,4,35004,21.97,81.7,0,1,6998.191901
15000,3,8.49,0,2,0,4,43000,24.39,48.5,0,1,15702.754
2100,3,11.99,1,0,4,3,113400,11.38,52.3,0,1,2510.570202
5000,3,12.99,2,2,5,0,106000,11.42,96.5,0,1,6037.345001613498
10000,3,11.99,1,2,0,4,36000,20.87,94.7,0,0,8302.5
6400,3,7.49,0,9,0,0,103000,5.07,16.9,1,1,7153.512261
14400,5,16.49,3,2,1,0,65996,9.29,49.1,0,1,19390.79144
3000,3,7.49,0,1,5,4,17520,9.66,19.5,0,1,3121.2
2400,3,11.99,1,9,4,4,70000,14.73,58.2,0,1,2869.25339
15250,5,16.49,3,2,1,4,35000,20.57,72.9,0,0,7073.659999999999
5000,3,15.62,3,4,0,0,165000,11.07,13.6,0,1,5973.81762
8000,3,9.99,1,2,0,0,225000,7.72,71.1,0,1,9291.597478
8000,3,8.49,0,9,4,0,115000,4.5,56.7,0,1,9090.083602814902
6000,3,5.42,0,1,0,0,96000,5.13,44.9,0,1,6514.5218037796985
1500,5,16.49,3,9,5,4,26004,18,18.1,0,0,2122.25
9000,3,5.99,0,1,0,3,61425,24.79,48.4,0,1,9855.22863
15300,3,7.49,0,1,0,4,160000,5.61,41.2,0,1,17130.75375
15000,5,15.99,3,2,3,0,50000,1.06,2.2,0,1,19662.27189
10000,5,11.99,1,0,5,0,93000,14.12,34.5,0,1,13343.505775189402
16000,5,16.89,3,2,3,4,55000,22.23,56.4,0,0,5167.26
4600,3,13.99,2,1,0,4,58000,4.03,68.3,0,1,5640.52335
10000,3,10.99,1,2,0,0,85000,10.6,23.7,0,1,10091.85
12000,5,18.79,4,9,1,0,68148,20.02,59.7,0,1,18593.77927
35000,5,15.23,2,2,0,0,150000,6.65,32.3,0,1,48175.56418
35000,5,16.49,3,2,3,4,69000,12.3,84.1,0,0,12990.219999999996
2500,3,12.99,2,9,1,4,68004,7.41,44,0,1,3025.718342
3500,3,10.59,1,2,0,4,45000,3.81,24.2,0,1,4090.765839
14400,3,10.99,1,1,4,4,96000,20.76,49.2,0,1,16770.4835
7000,3,10.59,1,6,4,0,73000,8.17,29.8,1,1,7238.320963
35000,5,12.99,2,4,4,0,65000,21.06,27.7,0,0,30292.94
3200,3,9.99,1,9,5,0,69996,0,0,0,1,3708.185339
21000,5,14.79,2,11,2,0,100000,14.58,48.2,0,1,22748.775258860296
8275,3,16.49,3,2,5,0,155000,17.67,72.9,0,0,5343.59
3600,3,11.99,1,2,4,4,39500,13.12,92.3,0,1,4300.700775
8000,3,12.99,2,4,0,0,90000,7.68,36.1,0,1,9373.184784
8000,5,13.49,2,6,4,4,72000,0.47,23.6,0,1,10013.49067
4000,3,15.23,2,2,0,3,42000,1.66,96.1,0,1,5007.969811
4200,5,15.99,3,9,2,4,15600,16.08,58.5,0,1,5956.870009
16000,3,15.99,3,9,5,0,150000,14.39,72.1,0,1,20138.54956
35000,5,16.89,3,2,5,0,90000,27.17,56.2,0,0,10473.42
15000,3,8.49,0,2,1,0,175000,9.48,40.7,0,1,15860.01284
7000,3,11.99,1,2,0,4,48000,8.45,91.6,0,1,8245.446777
20000,5,12.99,2,4,5,0,105000,25.46,57.5,0,1,25250.613013010297
10000,3,10.99,1,2,4,3,70000,8.23,35.1,0,1,11784.23223
12000,5,11.49,1,9,5,4,53060,18.18,28.8,0,1,15076.19937
5000,3,5.42,0,2,0,0,103000,14.47,18.3,0,1,5418.657931
12000,3,5.42,0,13,0,0,117960,0.6,64.3,0,1,12716.03424
12000,3,8.49,0,2,3,4,54000,8.24,38.6,0,1,12850.83947
6500,5,17.99,4,0,1,4,49200,19.63,69.6,0,1,9901.022829
2000,5,11.49,1,9,3,0,80400,7.91,27.8,0,1,2521.998844
30000,5,19.29,4,4,4,3,38400,1.72,44.6,0,1,46972.509937203606
2400,3,18.39,4,2,0,4,38568,14.78,96.8,0,1,2972.92429
25000,5,19.69,4,2,1,0,90000,12.89,62.4,0,0,5417.56
12000,5,11.99,1,2,1,0,60000,0.7,2.6,0,0,5102.45
10000,5,11.49,1,9,4,0,39000,16.31,11.5,0,1,11881.67883
14000,5,11.49,1,2,1,0,40056,8.33,12.1,0,0,6464.43
6000,3,14.79,2,1,0,4,36000,19.07,90.1,0,0,1246.9
6000,3,16.89,3,2,1,4,31200,14.08,67.2,0,0,1165.93
6950,5,10.99,1,2,2,0,35004,17.04,61.9,0,0,3928.08
13325,5,16.89,3,2,0,4,42000,15.34,80.9,0,1,19822.14999
21000,3,7.49,0,2,0,4,42000,10.03,1.8,0,1,23512.804251078804
4950,3,10.99,1,2,0,0,50004,15.65,86.2,0,1,5569.225942184499
15900,3,13.49,2,2,1,4,104000,23.6,71.4,0,1,18697.2009
10000,3,7.49,0,2,0,0,79700,5.74,56.7,0,1,10911.22309
11200,3,11.49,1,4,0,0,100000,7.76,50.2,0,1,13293.99487
3500,3,18.39,4,8,4,4,70000,14.21,98.3,0,1,4550.244437
20000,3,14.79,2,2,0,0,92000,15.83,89.9,0,1,24446.53536
4200,3,8.49,0,6,3,4,60000,12.04,48.4,0,1,4772.283012
28000,5,18.39,4,2,5,0,105996,17.37,42.4,0,1,31699.11006
16000,5,12.99,2,2,2,0,55000,19.11,89.5,0,1,21837.98
3000,3,11.49,1,8,4,4,23000,21.97,14.8,0,1,3136.839164
6000,3,12.99,2,1,1,4,48000,19.4,34.5,0,1,6677.764219
12000,5,17.99,4,2,0,0,160000,8.8,50.2,0,1,17634.999978023498
10625,3,14.79,2,1,0,4,34000,24.42,89.4,1,1,13220.16316
3200,3,14.79,2,1,1,4,23040,5.57,5,0,1,3522.465143
10000,3,7.49,0,4,5,0,250000,11.83,64.7,0,1,10911.88196
5000,3,8.49,0,6,1,3,75000,11.41,41,0,1,5664.827939
24000,5,19.69,4,2,5,0,82000,23.68,92,0,1,24783.76274
20000,5,11.99,1,2,2,0,54000,20.24,33.2,0,1,26077.50064453145
13600,5,16.89,3,11,0,4,50000,18.77,17.2,0,0,19642.34
3200,3,10.99,1,6,0,4,84000,24.06,28.1,0,0,1401.2799999999938
2000,3,8.49,0,9,0,4,35400,1.36,35.7,0,1,2272.508809
16000,3,13.49,2,2,5,4,51600,3.65,36.8,0,1,19093.17039
7800,3,11.99,1,2,0,4,102000,4.88,51.9,0,1,8435.608545
12000,3,5.99,0,2,1,0,115000,1.59,13.2,0,1,13122.27704
8000,3,5.99,0,13,4,4,48000,13.75,29.4,0,1,8760.210626
8000,3,7.49,0,1,1,0,70000,6.38,0.54,0,1,8992.413328788598
6300,3,11.99,1,4,5,3,28000,20.06,61.9,0,1,7525.671294690799
22600,5,22.11,6,11,0,4,96500,7.05,72.1,0,0,1017
7000,3,12.99,2,1,1,0,50000,16.32,43.9,0,0,1555.85
5000,3,6.99,0,11,0,4,32000,24.26,42.2,0,1,5556.13325
18825,5,17.99,4,4,0,3,39120,21.26,26.5,0,0,19595.13
10000,5,19.69,4,9,0,4,33000,24.84,67.1,0,1,15792.88777
18000,3,10.59,1,2,0,0,115000,7.86,66.7,0,1,21089.082391738302
14000,5,18.39,4,2,5,0,83000,14.66,76.8,0,0,5377.349999999999
4800,3,14.79,2,8,0,4,61000,6.96,90,1,1,5837.487119010701
15000,5,17.49,3,2,3,4,62500,22.33,32.8,0,1,22592.29004
2500,3,7.49,0,1,0,4,61000,10.33,68.5,0,1,2794.333512
3000,3,9.99,1,1,1,0,72000,20.93,16.7,1,1,3182.81632
7000,5,11.99,1,9,0,0,75000,11.78,36.1,0,1,9357.247409
12000,3,15.62,3,9,4,4,80000,20.83,79.7,0,1,12698.4083
10625,3,8.49,0,2,5,0,59000,16.98,56.7,0,0,3688.96
15000,5,11.99,1,1,0,0,75000,10.16,20.9,0,1,16413.94072
7700,5,10.99,1,9,2,4,32000,15.49,43,0,1,10042.66163
15000,5,19.69,4,13,2,0,85000,16.59,67.7,0,1,23016.340028860697
11000,3,6.99,0,2,0,4,45000,16.53,13.3,0,1,11396.07862
10000,3,7.49,0,1,0,4,90000,10.65,71.7,0,1,10942.81933
3000,3,5.42,0,0,5,0,46000,16.72,0.2,0,1,3013.75
4200,3,11.99,1,2,3,4,69000,16.78,47.7,0,0,2775.16
20000,5,17.49,3,2,0,4,55000,17.08,45.4,0,0,8483.47
2000,3,11.49,1,8,0,3,18000,20.93,90.5,0,0,2306.39
12000,3,10.59,1,11,0,0,26000,3.37,13.3,0,1,12107.96
20000,3,10.99,1,2,5,0,80000,13.72,35.2,0,1,23281.33028
2800,3,6.99,0,1,0,4,47000,8.12,0,0,1,3111.923316
9000,3,10.99,1,2,4,4,44000,14.13,29.8,0,1,10242.42917
12000,5,13.49,2,2,4,4,60500,5.55,46.1,0,1,16563.28838
8000,3,6.99,0,4,5,0,52000,10.68,13.7,0,1,8891.248716
5800,3,7.49,0,7,0,4,32000,15.86,52.5,0,1,6347.082754143199
3600,3,15.62,3,9,0,4,80000,9.66,19.4,0,0,284.34
24000,3,7.49,0,2,1,0,190000,11.46,44.4,0,1,26871.800440002706
9000,5,20.99,5,2,4,4,81000,13.3,90.2,0,1,14642.71002
3600,3,10.99,1,2,3,4,94438,13,34.5,0,0,3414.449999999919
10500,3,6.99,0,2,5,0,70000,14.14,18.7,0,1,11631.385728501502
10000,3,7.49,0,9,0,0,48000,4.65,44.6,1,1,10123.50339
4800,3,13.49,2,2,1,4,70000,6.38,59.6,0,1,5863.150909
